Source,Target 
41660,143260 
41660,63517 
41660,48982 
41660,10917 
41660,237872 
41685,27605 
41685,46799 
41685,168639 
41685,95343 
41685,202144 
41685,96003 
41685,57724 
41685,103283 
41685,155664 
41685,46801 
41685,95339 
41685,52688 
41685,100076 
41685,54522 
41736,79304 
42168,6682 
42168,56439 
42168,118582 
42168,49804 
42174,251890 
42174,148012 
42174,215390 
42174,26047 
42174,182525 
42174,65841 
42174,101778 
42174,148001 
42174,94128 
42174,148002 
42174,215391 
42174,218500 
42174,72329 
42174,5361 
42174,215400 
42174,110580 
42174,192015 
42174,42175 
42174,215397 
42174,68323 
42174,56091 
42174,215392 
42174,181398 
42174,191859 
42174,159247 
42174,218499 
42174,147999 
42174,31189 
42174,106683 
42174,122328 
42174,86315 
42174,72366 
42174,148011 
42174,100103 
42175,97078 
42175,148002 
42175,148010 
42175,196376 
42175,29598 
42175,197454 
42175,162107 
42175,218498 
42175,49277 
42175,191899 
42175,191995 
43379,104583 
43379,3168 
43379,216156 
43379,7657 
43379,5726 
43379,25019 
43379,6604 
43379,100969 
43379,5852 
43379,397 
43379,43459 
43379,20358 
43379,5679 
43379,133513 
43379,253454 
43379,396 
43379,108987 
43379,156227 
43379,156226 
43379,49776 
43379,131599 
43379,45547 
43379,14949 
43379,6567 
43379,256441 
43379,41660 
43379,156228 
43379,253475 
43379,106775 
43379,121953 
43379,10759 
43379,5784 
43379,248089 
43379,98064 
43379,7619 
43379,6733 
43379,161295 
43379,43400 
43379,156235 
43379,161298 
43379,70845 
43379,160623 
43379,118574 
43400,95177 
43400,63516 
43400,95206 
43400,143260 
43400,226686 
43420,36497 
43420,127588 
43420,95182 
43420,101759 
43420,167381 
43420,139502 
43420,241012 
43420,81094 
43420,99871 
43420,49511 
43420,22100 
43420,214358 
43420,62737 
43420,191002 
43420,167409 
43434,5852 
43434,121095 
43434,95182 
43434,121103 
43434,95190 
43434,167381 
43434,180793 
43434,10538 
43434,224472 
43434,45543 
43434,218365 
43434,108212 
43434,85807 
43434,25287 
43434,37649 
43434,22100 
43434,154794 
43434,191183 
43434,20815 
43434,14993 
43434,46754 
43434,108206 
43434,124496 
43434,55538 
43434,110282 
43449,127588 
43449,121095 
43449,95182 
43449,66224 
43449,113875 
43449,157856 
43449,66223 
43449,148453 
43449,166 
43449,239340 
43449,45543 
43449,47149 
43449,102612 
43449,66238 
43449,235220 
43449,250973 
43449,240765 
43449,102552 
43449,67307 
43449,124171 
43449,74635 
43449,124483 
43459,36497 
43459,55120 
43459,10377 
43459,95190 
43459,67422 
43459,167381 
43459,43762 
43459,160266 
43459,97386 
43459,25297 
43459,76430 
43459,131406 
43459,126777 
43459,25327 
43459,46754 
43459,15051 
43459,213464 
43459,62417 
43459,55551 
43598,24653 
43598,182093 
43598,24663 
43598,24666 
43598,24655 
43598,24696 
43721,122206 
43721,66224 
43721,240699 
43721,240765 
43721,98389 
43721,240698 
43721,66226 
43721,97612 
43725,142190 
43725,156315 
43725,10538 
43725,214266 
43725,146593 
43726,43721 
43726,47846 
43728,5138 
43728,5148 
43728,43761 
43728,108196 
43728,241012 
43728,43735 
43731,142190 
43735,43761 
43735,5139 
43750,5139 
43750,142190 
43750,105562 
43750,5148 
43750,43761 
43750,241012 
43750,43725 
43750,37353 
43750,43735 
43750,35474 
43750,99046 
43761,5148 
43761,142190 
43762,24139 
43762,214355 
43762,63669 
43762,121412 
43762,139505 
43777,1568 
43777,37627 
43777,121412 
43871,98864 
43871,5716 
43871,69844 
44076,167802 
44076,130607 
44076,141013 
44120,16327 
44120,44076 
44120,163464 
44120,167802 
44120,130607 
44120,141013 
44120,106022 
44120,113319 
44159,68725 
44159,122329 
44159,250795 
44159,205776 
44159,74843 
44159,183491 
44159,232205 
44159,13838 
44159,250431 
44227,30701 
44227,192621 
44227,118579 
44227,98389 
44227,66225 
44227,107078 
44227,98387 
44570,227969 
44570,31088 
44570,104583 
44570,53144 
44570,8583 
44570,246320 
44570,48727 
44570,95184 
44570,167425 
44570,127591 
44570,216442 
44570,161660 
44570,154717 
44570,154793 
44570,5716 
44796,132081 
44824,40025 
44824,97424 
44824,26047 
44824,66224 
44824,66223 
44824,71127 
44824,240699 
44824,72522 
44824,252187 
44826,1153 
44826,17275 
44826,163092 
44826,102552 
44826,182613 
44826,44940 
44826,96295 
44828,225260 
44828,97424 
44828,66224 
44828,98389 
44828,107078 
44828,97599 
44828,72681 
44940,17275 
44940,102612 
44940,102552 
44940,89044 
44940,73856 
44963,169667 
44963,76432 
44966,12580 
44966,44824 
44966,66222 
44966,1156 
44966,147746 
44966,24225 
44970,251890 
44970,191403 
44970,93129 
44970,54209 
44970,122207 
44970,156495 
45237,191842 
45237,191837 
45237,16649 
45237,191958 
45237,191858 
45237,16655 
45237,191852 
45237,191854 
45237,191832 
45237,191835 
45237,191867 
45237,5361 
45237,191839 
45237,119175 
45237,191865 
45237,191840 
45237,191855 
45237,191866 
45237,191836 
45237,191847 
45237,124168 
45237,191873 
45237,191918 
45237,191900 
45237,191864 
45237,187787 
45237,192015 
45237,191862 
45237,191849 
45237,191853 
45237,191981 
45237,191894 
45237,191909 
45237,191834 
45237,191881 
45237,191841 
45237,191942 
45237,191898 
45237,192100 
45237,191988 
45237,191843 
45237,74451 
45237,191874 
45237,191833 
45237,191938 
45237,191906 
45237,191863 
45237,61569 
45237,191868 
45237,191955 
45237,191845 
45237,191856 
45237,192069 
45237,191899 
45237,191861 
45237,191992 
45249,53144 
45249,188767 
45249,89624 
45249,216545 
45249,102153 
45249,86648 
45249,149925 
45250,177112 
45250,156023 
45337,104583 
45337,53144 
45337,95195 
45337,25019 
45337,25022 
45337,5716 
45337,112087 
45337,161472 
45355,87594 
45355,45357 
45357,45355 
45357,14937 
45357,29407 
45406,251890 
45406,122326 
45406,256529 
45406,131469 
45406,181842 
45406,157863 
45406,54209 
45406,97467 
45406,145998 
45406,127311 
45406,189531 
45406,181844 
45406,127309 
45406,38300 
45543,19848 
45543,27851 
45543,36497 
45543,228840 
45543,55120 
45543,79025 
45543,121095 
45543,252185 
45543,95182 
45543,95190 
45543,15856 
45543,228842 
45543,218640 
45543,244646 
45543,121094 
45543,76107 
45543,45551 
45543,45544 
45543,45545 
45543,49843 
45543,260661 
45543,118579 
45543,99871 
45543,144669 
45543,121096 
45543,244645 
45543,56439 
45543,49833 
45543,45547 
45543,45554 
45543,259234 
45543,49804 
45544,45543 
45544,36497 
45544,63516 
45544,121095 
45544,95182 
45544,95190 
45544,244646 
45544,163092 
45544,45545 
45544,118579 
45544,127591 
45544,102557 
45544,86956 
45544,185068 
45544,259234 
45545,4703 
45545,45543 
45545,45544 
45545,36497 
45545,8583 
45545,121095 
45545,95182 
45545,95190 
45545,44824 
45545,166257 
45545,121094 
45545,76107 
45545,45551 
45545,239985 
45545,176164 
45545,255637 
45545,127591 
45545,99871 
45545,179465 
45545,45547 
45547,19848 
45547,45543 
45547,45545 
45547,36497 
45547,127588 
45547,236940 
45547,63516 
45547,95182 
45547,95190 
45547,244646 
45547,121094 
45547,45544 
45547,101408 
45551,45543 
45551,45545 
45551,36497 
45551,228840 
45551,252185 
45551,95182 
45551,95190 
45551,32924 
45551,61687 
45551,76107 
45551,176164 
45551,49843 
45551,121096 
45551,255439 
45551,49833 
45551,19848 
45551,45554 
45554,45543 
45554,45551 
45554,36497 
45554,95182 
45554,95190 
45554,45545 
45554,22835 
45554,172015 
45554,66240 
45554,45547 
45554,19848 
46306,177112 
46306,10110 
46306,40154 
46306,139674 
46306,139686 
46306,177072 
46754,25287 
46754,25297 
46754,225260 
46754,169207 
46754,121095 
46754,218365 
46754,20815 
46799,146 
46799,9268 
46799,31558 
46799,91080 
46799,202144 
46799,54519 
46799,202145 
46799,244824 
46799,57724 
46799,155664 
46799,86528 
46799,56394 
46799,217466 
46799,91380 
46799,161730 
46799,46814 
46799,54523 
46799,243145 
46799,54522 
46801,10110 
46801,168639 
46801,95343 
46801,202144 
46801,54526 
46801,190854 
46801,54527 
46801,177303 
46801,54523 
46814,168639 
46814,10110 
46814,10109 
46814,202144 
46814,146 
46814,136308 
46814,54519 
46814,244824 
46814,57724 
46814,86528 
46814,241400 
46814,9268 
46814,109921 
46814,63786 
46814,91380 
46814,5704 
46814,150785 
46814,54520 
46814,11675 
46814,177303 
46814,160633 
46814,184668 
46814,100076 
46814,54539 
46814,6698 
46814,210726 
46814,86527 
46814,192332 
46814,247049 
46991,7130 
47116,36497 
47116,228840 
47116,31088 
47116,104583 
47116,53144 
47116,20866 
47116,216156 
47116,104584 
47116,70786 
47116,257491 
47116,6567 
47116,81462 
47116,37822 
47116,98064 
47149,105610 
47149,72534 
47149,113873 
47149,18393 
47149,79672 
47168,191585 
47168,89144 
47168,202711 
47169,4294 
47169,10542 
47169,169207 
47169,237754 
47169,229352 
47169,16702 
47169,86933 
47169,191839 
47169,191840 
47169,92678 
47169,212156 
47169,86648 
47169,212155 
47169,47172 
47169,191833 
47169,218115 
47169,47173 
47170,16702 
47170,40761 
47170,253036 
47170,196379 
47170,215407 
47170,169667 
47170,47169 
47170,148036 
47170,122336 
47170,86648 
47170,154177 
47170,195085 
47170,97093 
47170,253198 
47172,40768 
47172,47169 
47172,169207 
47172,16649 
47172,97078 
47172,245251 
47172,191835 
47172,191862 
47172,47170 
47172,86648 
47172,191841 
47172,191843 
47172,218115 
47172,47173 
47173,37037 
47173,47169 
47173,47172 
47173,10542 
47173,4266 
47173,16702 
47173,157714 
47173,249675 
47173,86648 
47173,218115 
47175,16702 
47175,35317 
47175,188768 
47175,47170 
47175,191841 
47175,99693 
47175,154177 
47175,37037 
47175,218115 
47580,34719 
47580,237754 
47580,97424 
47580,211632 
47580,155082 
47580,199157 
47580,211633 
47580,75704 
47846,43726 
47846,105562 
47846,139502 
47846,43761 
47846,57614 
47846,22100 
47846,226160 
47929,10110 
47929,52410 
47929,86528 
47929,241400 
47929,247050 
47929,38553 
47929,91378 
47929,9262 
47929,57586 
47929,9269 
47929,53118 
47992,117494 
48569,5368 
48569,45406 
48569,240878 
48569,177332 
48569,213634 
48569,22838 
48569,191866 
48569,203477 
48569,97467 
48569,52819 
48569,256542 
48569,191992 
48569,89928 
48569,87606 
48670,28146 
48670,256547 
48727,2880 
48727,3157 
48727,4152 
48727,10623 
48727,36497 
48727,228840 
48727,227969 
48727,53144 
48727,79025 
48727,20866 
48727,101024 
48727,166262 
48727,79027 
48727,72823 
48727,209644 
48727,16209 
48727,166257 
48727,228842 
48727,161517 
48727,82960 
48727,116009 
48727,145953 
48727,150456 
48727,57394 
48727,160557 
48727,259456 
48727,79033 
48727,236124 
48727,155311 
48727,157576 
48727,166261 
48727,237942 
48727,61281 
48727,13733 
48727,213184 
48921,251890 
48921,108191 
48921,108205 
48921,236613 
48921,127303 
48921,108221 
48921,122334 
48921,127310 
48921,236628 
48921,54209 
48921,127302 
48921,122340 
48921,35329 
48921,118272 
48921,127320 
48921,108217 
48921,199509 
48921,172188 
48921,54211 
48921,54215 
48926,251890 
48926,236613 
48926,127305 
48926,127303 
48926,65844 
48926,127310 
48926,259575 
48926,157863 
48926,236628 
48926,28303 
48926,173063 
48926,131406 
48926,127325 
48926,127320 
48926,30016 
48929,236613 
48929,127303 
48929,191837 
48929,122337 
48929,65844 
48929,127310 
48929,191403 
48929,57589 
48929,259575 
48929,157863 
48929,28303 
48929,176326 
48929,173063 
48929,131406 
48929,30016 
48933,251890 
48933,108191 
48933,11928 
48933,127305 
48933,180793 
48933,131406 
48933,210581 
48933,136065 
48933,68006 
48933,210493 
48933,55505 
48933,139465 
48933,10330 
48933,210489 
48933,172187 
48936,108191 
48936,11928 
48936,45406 
48936,108323 
48936,122337 
48936,108193 
48936,57589 
48936,181842 
48936,259575 
48936,22838 
48936,54209 
48936,127302 
48936,122348 
48936,97467 
48936,131406 
48936,108210 
48936,191881 
48936,54210 
48936,136065 
48936,68006 
48936,131430 
48936,74363 
48936,75144 
48936,55505 
48936,189531 
48936,181844 
48936,191994 
48936,102849 
48936,102844 
48936,16173 
48936,54211 
48936,54215 
48936,191992 
48936,108222 
48936,172187 
48936,189537 
48936,102848 
48946,251890 
48946,122206 
48946,122337 
48946,191403 
48946,259575 
48946,54209 
48946,131406 
48946,253649 
48946,30016 
48962,20866 
48962,128596 
48962,36497 
48962,227969 
48962,95181 
48962,127588 
48962,53144 
48962,8583 
48962,95177 
48962,134865 
48962,104582 
48962,113875 
48962,16585 
48982,20866 
48982,32831 
48982,39928 
48982,41660 
48982,128596 
48982,36497 
48982,55120 
48982,8583 
48982,246320 
48982,79027 
48982,94742 
48982,127591 
48982,154695 
48982,79147 
48982,6698 
48982,125890 
48982,237872 
48982,70900 
49108,188767 
49108,49110 
49109,114411 
49110,101778 
49110,251894 
49111,240878 
49111,251894 
49111,108193 
49111,16579 
49111,22838 
49111,32376 
49111,76440 
49111,117617 
49112,52809 
49112,197705 
49114,14936 
49114,25485 
49277,32500 
49277,148012 
49277,215390 
49277,196376 
49277,196404 
49277,124171 
49277,218499 
49277,107509 
49277,159248 
49277,124167 
49324,75372 
49324,158977 
49325,237584 
49325,59730 
49325,55335 
49325,63933 
49325,75373 
49325,75372 
49325,100859 
49325,220756 
49325,49326 
49325,12620 
49325,49324 
49325,49354 
49326,226506 
49326,204423 
49326,207317 
49328,207315 
49328,75373 
49328,49358 
49328,99840 
49328,176326 
49328,49326 
49328,94147 
49334,176327 
49334,99840 
49334,232956 
49350,136494 
49350,49358 
49350,158978 
49350,49354 
49350,131834 
49351,26047 
49351,59730 
49351,79613 
49351,55335 
49351,29105 
49351,75373 
49351,49325 
49351,198970 
49351,100859 
49351,108401 
49351,49354 
49354,49350 
49354,49351 
49354,59730 
49354,176327 
49354,100859 
49354,229811 
49358,49328 
49358,49350 
49358,59730 
49358,136494 
49358,63933 
49358,75373 
49358,75372 
49358,49325 
49358,176327 
49358,158977 
49358,100859 
49358,158982 
49358,49351 
49358,49326 
49358,158978 
49358,108400 
49358,49324 
49358,31964 
49358,137166 
49358,49354 
49430,188767 
49430,192180 
49430,63701 
49430,63697 
49430,201648 
49511,13633 
49511,17264 
49511,55120 
49511,8583 
49511,62740 
49511,63517 
49511,99871 
49511,62737 
49511,63512 
49511,17267 
49513,227969 
49513,95182 
49513,10538 
49513,218640 
49513,55529 
49513,118543 
49513,218643 
49513,89877 
49513,99045 
49513,99871 
49513,150473 
49513,17264 
49513,123913 
49513,187066 
49513,227971 
49513,176312 
49513,2145 
49513,227970 
49513,53885 
49535,251890 
49535,122206 
49535,108191 
49535,11928 
49535,108205 
49535,127305 
49535,108221 
49535,108323 
49535,122334 
49535,65844 
49535,156453 
49535,122340 
49535,35329 
49535,131406 
49535,126171 
49535,127325 
49535,192100 
49535,136065 
49535,131430 
49535,210493 
49535,127311 
49535,139465 
49535,102849 
49535,172187 
49776,228840 
49776,104583 
49776,53144 
49776,20866 
49776,95206 
49776,43721 
49776,107008 
49776,72534 
49776,72525 
49776,199244 
49776,175933 
49776,233696 
49776,197704 
49776,28140 
49776,115351 
49789,36497 
49789,228840 
49789,55120 
49789,31088 
49789,53144 
49789,246320 
49789,20866 
49789,104584 
49804,42168 
49804,45543 
49804,121095 
49804,95182 
49804,95190 
49804,163092 
49804,102612 
49804,45544 
49804,87592 
49804,102553 
49804,127754 
49804,118579 
49804,44940 
49804,49833 
49804,226210 
49804,45547 
49804,89044 
49804,19848 
49804,45554 
49804,44826 
49833,45543 
49833,45551 
49833,49804 
49833,36497 
49833,121095 
49833,95182 
49833,95190 
49833,66223 
49833,76107 
49833,163092 
49833,102612 
49833,45544 
49833,72522 
49833,45545 
49833,250973 
49833,66222 
49833,118579 
49833,98389 
49833,255308 
49833,185068 
49833,144669 
49833,44940 
49833,45547 
49833,19848 
49833,259234 
49843,19848 
49843,45543 
49843,45551 
49843,36497 
49843,228840 
49843,121095 
49843,95182 
49843,95190 
49843,76107 
49843,45544 
49843,6682 
49843,45545 
49843,260661 
49843,87594 
49843,32832 
50067,9583 
50067,226506 
50067,110707 
50067,237449 
50067,100436 
50067,170089 
50173,215390 
50173,182525 
50173,191842 
50173,77770 
50173,138434 
50173,16681 
50173,111758 
50173,138439 
50173,138461 
50173,138447 
50173,138459 
50173,124172 
50173,123868 
50173,138451 
50173,191841 
50173,138438 
50173,138450 
50173,53635 
50173,138442 
50173,197454 
50173,218454 
50173,231143 
50173,138463 
50173,128812 
50173,138467 
50173,145558 
50173,138452 
50173,169654 
50173,138458 
50173,138456 
50173,218710 
50175,215390 
50175,182525 
50175,191842 
50175,127310 
50175,77770 
50175,168704 
50175,138434 
50175,49108 
50175,177639 
50175,16681 
50175,22838 
50175,236628 
50175,138439 
50175,138447 
50175,138461 
50175,138459 
50175,124172 
50175,123868 
50175,138451 
50175,138438 
50175,138450 
50175,138442 
50175,53635 
50175,218454 
50175,197454 
50175,138437 
50175,128812 
50175,138463 
50175,138467 
50175,31189 
50175,145558 
50175,95006 
50175,154222 
50175,138452 
50175,238813 
50175,169654 
50175,138443 
50175,48670 
50175,138458 
50175,138456 
50175,138462 
50175,16647 
50175,86315 
50175,218710 
50760,19006 
50760,41570 
50760,111704 
50760,240700 
50893,24098 
50893,192629 
50893,58012 
50893,74809 
50893,29413 
50893,192624 
50893,74807 
50895,26141 
50895,4799 
50895,191587 
50895,29414 
50895,1734 
51143,123945 
51143,105610 
51143,163092 
51143,102612 
51143,239784 
51143,102563 
51143,99963 
51145,7130 
51145,1155 
51145,67307 
51145,21843 
51145,223293 
51246,70646 
51246,72521 
51570,177112 
51570,216548 
51570,191593 
52349,253036 
52349,214354 
52350,225260 
52350,169207 
52350,12582 
52350,55529 
52350,2733 
52350,144819 
52350,58810 
52350,86322 
52350,201556 
52410,41056 
52410,57723 
52410,103899 
52410,95343 
52410,54519 
52410,215490 
52410,217463 
52410,202146 
52410,241398 
52410,46801 
52410,91380 
52410,161730 
52410,215581 
52410,52688 
52410,190861 
52410,141300 
52410,103815 
52410,147320 
52410,161731 
52462,10377 
52462,121095 
52462,183554 
52462,226212 
52462,21347 
52688,41685 
52688,57723 
52688,249009 
52688,168639 
52688,95343 
52688,10109 
52688,202144 
52688,155664 
52688,9249 
52688,27605 
52688,9250 
52688,54526 
52688,215581 
52688,54520 
52688,54523 
52688,190849 
52688,260036 
52688,31557 
52688,156123 
52688,54522 
52690,11675 
52690,168639 
52690,136308 
52690,54519 
52690,202145 
52690,168640 
52690,54526 
52690,43234 
52690,202143 
52690,202147 
52690,54531 
52690,54539 
52690,210739 
52690,9275 
52806,68725 
52806,68726 
52806,74843 
52806,183512 
